,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
5301,1,33,54,56,30,19,78,16,6,101,69
5302,33,54,56,30,19,78,16,6,101,69,57
5303,54,56,30,19,78,16,6,101,69,57,0
5304,56,30,19,78,16,6,101,69,57,0,15
5305,30,19,78,16,6,101,69,57,0,15,9
5306,19,78,16,6,101,69,57,0,15,9,16
5307,78,16,6,101,69,57,0,15,9,16,10
5308,16,6,101,69,57,0,15,9,16,10,45
5309,6,101,69,57,0,15,9,16,10,45,24
5310,101,69,57,0,15,9,16,10,45,24,15
5311,69,57,0,15,9,16,10,45,24,15,77
5312,57,0,15,9,16,10,45,24,15,77,43
5313,0,15,9,16,10,45,24,15,77,43,51
5314,15,9,16,10,45,24,15,77,43,51,12
5315,9,16,10,45,24,15,77,43,51,12,7
5316,16,10,45,24,15,77,43,51,12,7,56
5317,10,45,24,15,77,43,51,12,7,56,24
5318,45,24,15,77,43,51,12,7,56,24,8
5319,24,15,77,43,51,12,7,56,24,8,39
5320,15,77,43,51,12,7,56,24,8,39,8
5321,77,43,51,12,7,56,24,8,39,8,7
5322,43,51,12,7,56,24,8,39,8,7,36
5323,51,12,7,56,24,8,39,8,7,36,19
5324,12,7,56,24,8,39,8,7,36,19,7
5325,7,56,24,8,39,8,7,36,19,7,62
5326,56,24,8,39,8,7,36,19,7,62,50
5327,24,8,39,8,7,36,19,7,62,50,73
5328,8,39,8,7,36,19,7,62,50,73,59
5329,39,8,7,36,19,7,62,50,73,59,42
5330,8,7,36,19,7,62,50,73,59,42,2
5331,7,36,19,7,62,50,73,59,42,2,82
5332,36,19,7,62,50,73,59,42,2,82,0
5333,19,7,62,50,73,59,42,2,82,0,26
5334,7,62,50,73,59,42,2,82,0,26,85
5335,62,50,73,59,42,2,82,0,26,85,33
5336,50,73,59,42,2,82,0,26,85,33,88
5337,73,59,42,2,82,0,26,85,33,88,78
5338,59,42,2,82,0,26,85,33,88,78,42
5339,42,2,82,0,26,85,33,88,78,42,28
5340,2,82,0,26,85,33,88,78,42,28,21
5341,82,0,26,85,33,88,78,42,28,21,43
5342,0,26,85,33,88,78,42,28,21,43,35
5343,26,85,33,88,78,42,28,21,43,35,9
5344,85,33,88,78,42,28,21,43,35,9,28
5345,33,88,78,42,28,21,43,35,9,28,0
5346,88,78,42,28,21,43,35,9,28,0,17
5347,78,42,28,21,43,35,9,28,0,17,30
5348,42,28,21,43,35,9,28,0,17,30,71
5349,28,21,43,35,9,28,0,17,30,71,28
5350,21,43,35,9,28,0,17,30,71,28,10
5351,43,35,9,28,0,17,30,71,28,10,51
5352,35,9,28,0,17,30,71,28,10,51,10
5353,9,28,0,17,30,71,28,10,51,10,48
5354,28,0,17,30,71,28,10,51,10,48,0
5355,0,17,30,71,28,10,51,10,48,0,8
5356,17,30,71,28,10,51,10,48,0,8,45
5357,30,71,28,10,51,10,48,0,8,45,26
5358,71,28,10,51,10,48,0,8,45,26,13
5359,28,10,51,10,48,0,8,45,26,13,42
5360,10,51,10,48,0,8,45,26,13,42,25
5361,51,10,48,0,8,45,26,13,42,25,23
5362,10,48,0,8,45,26,13,42,25,23,5
5363,48,0,8,45,26,13,42,25,23,5,11
5364,0,8,45,26,13,42,25,23,5,11,30
5365,8,45,26,13,42,25,23,5,11,30,29
5366,45,26,13,42,25,23,5,11,30,29,106
5367,26,13,42,25,23,5,11,30,29,106,92
5368,13,42,25,23,5,11,30,29,106,92,69
5369,42,25,23,5,11,30,29,106,92,69,28
5370,25,23,5,11,30,29,106,92,69,28,84
5371,23,5,11,30,29,106,92,69,28,84,70
5372,5,11,30,29,106,92,69,28,84,70,12
5373,11,30,29,106,92,69,28,84,70,12,86
5374,30,29,106,92,69,28,84,70,12,86,52
5375,29,106,92,69,28,84,70,12,86,52,29
5376,106,92,69,28,84,70,12,86,52,29,13
5377,92,69,28,84,70,12,86,52,29,13,62
5378,69,28,84,70,12,86,52,29,13,62,56
5379,28,84,70,12,86,52,29,13,62,56,8
5380,84,70,12,86,52,29,13,62,56,8,35
5381,70,12,86,52,29,13,62,56,8,35,21
5382,12,86,52,29,13,62,56,8,35,21,50
5383,86,52,29,13,62,56,8,35,21,50,45
5384,52,29,13,62,56,8,35,21,50,45,0
5385,50,39,11,41,4,44,5,0,60,5,9
5386,39,11,41,4,44,5,0,60,5,9,0
5387,11,41,4,44,5,0,60,5,9,0,3
5388,41,4,44,5,0,60,5,9,0,3,10
5389,4,44,5,0,60,5,9,0,3,10,39
5390,44,5,0,60,5,9,0,3,10,39,17
5391,5,0,60,5,9,0,3,10,39,17,26
5392,0,60,5,9,0,3,10,39,17,26,28
5393,60,5,9,0,3,10,39,17,26,28,32
5394,10,39,6,28,2,0,3,18,13,1,19
5395,39,6,28,2,0,3,18,13,1,19,20
5396,6,28,2,0,3,18,13,1,19,20,18
5397,28,2,0,3,18,13,1,19,20,18,0
5398,2,7,4,2,21,1,0,0,7,1,0
5399,7,4,2,21,1,0,0,7,1,0,5
5400,4,2,21,1,0,0,7,1,0,5,2
5401,2,21,1,0,0,7,1,0,5,2,5
5402,21,1,0,0,7,1,0,5,2,5,1
5403,1,0,0,7,1,0,5,2,5,1,9
5404,0,0,7,1,0,5,2,5,1,9,0
5405,0,7,1,0,5,2,5,1,9,0,1
5406,7,1,0,5,2,5,1,9,0,1,3
5407,1,0,5,2,5,1,9,0,1,3,0
5408,0,5,2,5,1,9,0,1,3,0,1
5409,5,2,5,1,9,0,1,3,0,1,0
5410,2,5,1,9,0,1,3,0,1,0,2
5411,30,9,2,36,2,23,4,40,22,23,17
5412,9,2,36,2,23,4,40,22,23,17,34
5413,2,36,2,23,4,40,22,23,17,34,14
5414,36,2,23,4,40,22,23,17,34,14,32
5415,2,23,4,40,22,23,17,34,14,32,9
5416,23,4,40,22,23,17,34,14,32,9,12
5417,4,40,22,23,17,34,14,32,9,12,17
5418,40,22,23,17,34,14,32,9,12,17,11
5419,22,23,17,34,14,32,9,12,17,11,8
5420,23,17,34,14,32,9,12,17,11,8,3
5421,17,34,14,32,9,12,17,11,8,3,12
5422,34,14,32,9,12,17,11,8,3,12,14
5423,14,32,9,12,17,11,8,3,12,14,13
5424,32,9,12,17,11,8,3,12,14,13,23
5425,9,12,17,11,8,3,12,14,13,23,3
5426,12,17,11,8,3,12,14,13,23,3,4
5427,17,11,8,3,12,14,13,23,3,4,0
5428,11,8,3,12,14,13,23,3,4,0,2
5429,8,3,12,14,13,23,3,4,0,2,4
5430,3,12,14,13,23,3,4,0,2,4,1
5431,48,26,29,0,7,20,1,20,23,1,18
5432,26,29,0,7,20,1,20,23,1,18,52
5433,29,0,7,20,1,20,23,1,18,52,34
5434,0,7,20,1,20,23,1,18,52,34,18
5435,7,20,1,20,23,1,18,52,34,18,36
5436,20,1,20,23,1,18,52,34,18,36,1
5437,1,20,23,1,18,52,34,18,36,1,5
5438,20,23,1,18,52,34,18,36,1,5,29
5439,23,1,18,52,34,18,36,1,5,29,18
5440,1,18,52,34,18,36,1,5,29,18,66
5441,18,52,34,18,36,1,5,29,18,66,38
5442,52,34,18,36,1,5,29,18,66,38,0
5443,34,18,36,1,5,29,18,66,38,0,6
5444,18,36,1,5,29,18,66,38,0,6,52
5445,36,1,5,29,18,66,38,0,6,52,16
5446,1,5,29,18,66,38,0,6,52,16,30
5447,5,29,18,66,38,0,6,52,16,30,4
5448,29,18,66,38,0,6,52,16,30,4,2
5449,18,66,38,0,6,52,16,30,4,2,54
5450,66,38,0,6,52,16,30,4,2,54,114
5451,2,17,10,0,8,11,3,10,11,1,1
5452,17,10,0,8,11,3,10,11,1,1,21
5453,10,0,8,11,3,10,11,1,1,21,4
5454,0,8,11,3,10,11,1,1,21,4,14
5455,41,24,0,20,5,15,62,27,12,15,27
5456,24,0,20,5,15,62,27,12,15,27,54
5457,0,20,5,15,62,27,12,15,27,54,27
5458,20,5,15,62,27,12,15,27,54,27,14
5459,5,15,62,27,12,15,27,54,27,14,11
5460,15,62,27,12,15,27,54,27,14,11,53
5461,62,27,12,15,27,54,27,14,11,53,30
5462,27,12,15,27,54,27,14,11,53,30,23
5463,12,15,27,54,27,14,11,53,30,23,41
5464,15,27,54,27,14,11,53,30,23,41,23
5465,27,54,27,14,11,53,30,23,41,23,0
5466,54,27,14,11,53,30,23,41,23,0,5
5467,27,14,11,53,30,23,41,23,0,5,68
5468,14,11,53,30,23,41,23,0,5,68,19
5469,11,53,30,23,41,23,0,5,68,19,44
5470,53,30,23,41,23,0,5,68,19,44,0
5471,30,23,41,23,0,5,68,19,44,0,8
5472,23,41,23,0,5,68,19,44,0,8,23
5473,41,23,0,5,68,19,44,0,8,23,8
5474,23,0,5,68,19,44,0,8,23,8,58
5475,0,5,68,19,44,0,8,23,8,58,25
5476,5,68,19,44,0,8,23,8,58,25,0
5477,68,19,44,0,8,23,8,58,25,0,17
5478,19,44,0,8,23,8,58,25,0,17,22
5479,44,0,8,23,8,58,25,0,17,22,41
5480,0,8,23,8,58,25,0,17,22,41,16
5481,8,23,8,58,25,0,17,22,41,16,43
5482,23,8,58,25,0,17,22,41,16,43,7
5483,8,58,25,0,17,22,41,16,43,7,31
5484,58,25,0,17,22,41,16,43,7,31,6
5485,25,0,17,22,41,16,43,7,31,6,1
5486,0,17,22,41,16,43,7,31,6,1,1
5487,17,22,41,16,43,7,31,6,1,1,30
5488,22,41,16,43,7,31,6,1,1,30,1
5489,41,16,43,7,31,6,1,1,30,1,37
5490,16,43,7,31,6,1,1,30,1,37,32
5491,43,7,31,6,1,1,30,1,37,32,1
5492,7,31,6,1,1,30,1,37,32,1,2
5493,31,6,1,1,30,1,37,32,1,2,4
5494,6,1,1,30,1,37,32,1,2,4,13
5495,1,1,30,1,37,32,1,2,4,13,80
5496,1,30,1,37,32,1,2,4,13,80,4
5497,30,1,37,32,1,2,4,13,80,4,1
5498,1,37,32,1,2,4,13,80,4,1,5
5499,37,32,1,2,4,13,80,4,1,5,31
5500,32,1,2,4,13,80,4,1,5,31,25
5501,1,2,4,13,80,4,1,5,31,25,69
5502,2,4,13,80,4,1,5,31,25,69,0
5503,4,13,80,4,1,5,31,25,69,0,33
5504,13,80,4,1,5,31,25,69,0,33,13
5505,80,4,1,5,31,25,69,0,33,13,66
5506,4,1,5,31,25,69,0,33,13,66,72
5507,1,5,31,25,69,0,33,13,66,72,9
5508,5,31,25,69,0,33,13,66,72,9,59
5509,31,25,69,0,33,13,66,72,9,59,0
5510,25,69,0,33,13,66,72,9,59,0,37
5511,69,0,33,13,66,72,9,59,0,37,14
5512,0,33,13,66,72,9,59,0,37,14,0
5513,33,13,66,72,9,59,0,37,14,0,9
5514,13,66,72,9,59,0,37,14,0,9,6
5515,66,72,9,59,0,37,14,0,9,6,11
5516,72,9,59,0,37,14,0,9,6,11,45
5517,9,59,0,37,14,0,9,6,11,45,12
5518,59,0,37,14,0,9,6,11,45,12,26
5519,0,37,14,0,9,6,11,45,12,26,30
5520,37,14,0,9,6,11,45,12,26,30,4
5521,14,0,9,6,11,45,12,26,30,4,30
5522,0,9,6,11,45,12,26,30,4,30,19
5523,9,6,11,45,12,26,30,4,30,19,24
5524,6,11,45,12,26,30,4,30,19,24,40
5525,11,45,12,26,30,4,30,19,24,40,65
5526,45,12,26,30,4,30,19,24,40,65,52
5527,12,26,30,4,30,19,24,40,65,52,10
5528,26,30,4,30,19,24,40,65,52,10,79
5529,30,4,30,19,24,40,65,52,10,79,24
5530,4,30,19,24,40,65,52,10,79,24,89
5531,30,19,24,40,65,52,10,79,24,89,19
5532,19,24,40,65,52,10,79,24,89,19,54
5533,24,40,65,52,10,79,24,89,19,54,21
5534,40,65,52,10,79,24,89,19,54,21,54
5535,65,52,10,79,24,89,19,54,21,54,69
5536,52,10,79,24,89,19,54,21,54,69,0
5537,10,79,24,89,19,54,21,54,69,0,10
5538,79,24,89,19,54,21,54,69,0,10,11
5539,24,89,19,54,21,54,69,0,10,11,9
5540,9,48,50,36,30,7,2,0,23,12,36
5541,48,50,36,30,7,2,0,23,12,36,2
5542,50,36,30,7,2,0,23,12,36,2,16
5543,17,13,22,38,13,37,41,35,4,16,24
5544,13,22,38,13,37,41,35,4,16,24,48
5545,22,38,13,37,41,35,4,16,24,48,31
5546,38,13,37,41,35,4,16,24,48,31,12
5547,13,37,41,35,4,16,24,48,31,12,4
5548,37,41,35,4,16,24,48,31,12,4,27
5549,41,35,4,16,24,48,31,12,4,27,45
5550,35,4,16,24,48,31,12,4,27,45,38
5551,4,16,24,48,31,12,4,27,45,38,5
5552,16,24,48,31,12,4,27,45,38,5,57
5553,24,48,31,12,4,27,45,38,5,57,4
5554,48,31,12,4,27,45,38,5,57,4,25
5555,31,12,4,27,45,38,5,57,4,25,6
5556,12,4,27,45,38,5,57,4,25,6,26
5557,4,27,45,38,5,57,4,25,6,26,23
5558,27,45,38,5,57,4,25,6,26,23,34
5559,45,38,5,57,4,25,6,26,23,34,14
5560,38,5,57,4,25,6,26,23,34,14,18
5561,5,57,4,25,6,26,23,34,14,18,10
5562,57,4,25,6,26,23,34,14,18,10,3
5563,4,25,6,26,23,34,14,18,10,3,14
5564,25,6,26,23,34,14,18,10,3,14,31
5565,6,26,23,34,14,18,10,3,14,31,2
5566,26,23,34,14,18,10,3,14,31,2,3
5567,23,34,14,18,10,3,14,31,2,3,4
5568,34,14,18,10,3,14,31,2,3,4,39
5569,14,18,10,3,14,31,2,3,4,39,17
5570,18,10,3,14,31,2,3,4,39,17,79
5571,10,3,14,31,2,3,4,39,17,79,5
5572,3,14,31,2,3,4,39,17,79,5,43
5573,14,31,2,3,4,39,17,79,5,43,4
5574,31,2,3,4,39,17,79,5,43,4,59
5575,2,3,4,39,17,79,5,43,4,59,50
5576,3,4,39,17,79,5,43,4,59,50,22
5577,4,39,17,79,5,43,4,59,50,22,24
5578,39,17,79,5,43,4,59,50,22,24,27
5579,17,79,5,43,4,59,50,22,24,27,19
5580,79,5,43,4,59,50,22,24,27,19,24
5581,5,43,4,59,50,22,24,27,19,24,9
5582,43,4,59,50,22,24,27,19,24,9,33
5583,4,59,50,22,24,27,19,24,9,33,6
5584,59,50,22,24,27,19,24,9,33,6,5
5585,50,22,24,27,19,24,9,33,6,5,23
5586,22,24,27,19,24,9,33,6,5,23,68
5587,24,27,19,24,9,33,6,5,23,68,4
5588,27,19,24,9,33,6,5,23,68,4,38
5589,19,24,9,33,6,5,23,68,4,38,46
5590,24,9,33,6,5,23,68,4,38,46,101
5591,9,33,6,5,23,68,4,38,46,101,45
5592,33,6,5,23,68,4,38,46,101,45,84
5593,6,5,23,68,4,38,46,101,45,84,26
5594,5,23,68,4,38,46,101,45,84,26,27
5595,23,68,4,38,46,101,45,84,26,27,17
5596,68,4,38,46,101,45,84,26,27,17,51
5597,4,38,46,101,45,84,26,27,17,51,9
5598,38,46,101,45,84,26,27,17,51,9,34
5599,46,101,45,84,26,27,17,51,9,34,15
5600,101,45,84,26,27,17,51,9,34,15,1
5601,45,84,26,27,17,51,9,34,15,1,51
5602,84,26,27,17,51,9,34,15,1,51,20
5603,26,27,17,51,9,34,15,1,51,20,28
5604,27,17,51,9,34,15,1,51,20,28,73
5605,17,51,9,34,15,1,51,20,28,73,15
5606,51,9,34,15,1,51,20,28,73,15,12
5607,9,34,15,1,51,20,28,73,15,12,1
5608,34,15,1,51,20,28,73,15,12,1,39
5609,15,1,51,20,28,73,15,12,1,39,9
5610,1,51,20,28,73,15,12,1,39,9,6
5611,51,20,28,73,15,12,1,39,9,6,39
5612,20,28,73,15,12,1,39,9,6,39,2
5613,28,73,15,12,1,39,9,6,39,2,26
5614,73,15,12,1,39,9,6,39,2,26,34
5615,15,12,1,39,9,6,39,2,26,34,5
5616,12,1,39,9,6,39,2,26,34,5,19
5617,1,39,9,6,39,2,26,34,5,19,31
5618,39,9,6,39,2,26,34,5,19,31,11
5619,9,6,39,2,26,34,5,19,31,11,47
5620,6,39,2,26,34,5,19,31,11,47,9
5621,39,2,26,34,5,19,31,11,47,9,24
5622,2,26,34,5,19,31,11,47,9,24,44
5623,26,34,5,19,31,11,47,9,24,44,69
5624,34,5,19,31,11,47,9,24,44,69,50
5625,5,19,31,11,47,9,24,44,69,50,33
5626,41,1,25,13,29,5,9,21,20,2,0
5627,1,25,13,29,5,9,21,20,2,0,12
5628,25,13,29,5,9,21,20,2,0,12,4
5629,13,29,5,9,21,20,2,0,12,4,9
5630,29,5,9,21,20,2,0,12,4,9,7
5631,5,9,21,20,2,0,12,4,9,7,37
5632,9,21,20,2,0,12,4,9,7,37,2
5633,16,22,26,57,31,2,12,0,9,38,43
5634,22,26,57,31,2,12,0,9,38,43,31
5635,26,57,31,2,12,0,9,38,43,31,1
5636,57,31,2,12,0,9,38,43,31,1,0
5637,31,2,12,0,9,38,43,31,1,0,4
5638,2,12,0,9,38,43,31,1,0,4,12
5639,12,0,9,38,43,31,1,0,4,12,0
5640,0,9,38,43,31,1,0,4,12,0,17
5641,9,38,43,31,1,0,4,12,0,17,42
5642,38,43,31,1,0,4,12,0,17,42,71
5643,43,31,1,0,4,12,0,17,42,71,11
5644,31,1,0,4,12,0,17,42,71,11,29
5645,1,0,4,12,0,17,42,71,11,29,0
5646,0,4,12,0,17,42,71,11,29,0,20
5647,4,12,0,17,42,71,11,29,0,20,41
5648,12,0,17,42,71,11,29,0,20,41,45
5649,0,17,42,71,11,29,0,20,41,45,13
5650,17,42,71,11,29,0,20,41,45,13,25
5651,42,71,11,29,0,20,41,45,13,25,20
5652,71,11,29,0,20,41,45,13,25,20,15
5653,11,29,0,20,41,45,13,25,20,15,21
5654,29,0,20,41,45,13,25,20,15,21,3
5655,0,20,41,45,13,25,20,15,21,3,13
5656,20,41,45,13,25,20,15,21,3,13,18
5657,41,45,13,25,20,15,21,3,13,18,32
5658,45,13,25,20,15,21,3,13,18,32,10
5659,13,25,20,15,21,3,13,18,32,10,9
5660,25,20,15,21,3,13,18,32,10,9,3
5661,20,15,21,3,13,18,32,10,9,3,8
5662,15,21,3,13,18,32,10,9,3,8,41
5663,21,3,13,18,32,10,9,3,8,41,41
5664,3,13,18,32,10,9,3,8,41,41,12
5665,13,18,32,10,9,3,8,41,41,12,21
5666,18,32,10,9,3,8,41,41,12,21,1
5667,32,10,9,3,8,41,41,12,21,1,43
5668,10,9,3,8,41,41,12,21,1,43,3
5669,9,3,8,41,41,12,21,1,43,3,11
5670,3,8,41,41,12,21,1,43,3,11,50
5671,8,41,41,12,21,1,43,3,11,50,8
5672,41,41,12,21,1,43,3,11,50,8,20
5673,41,12,21,1,43,3,11,50,8,20,40
5674,12,21,1,43,3,11,50,8,20,40,21
5675,21,1,43,3,11,50,8,20,40,21,68
5676,1,43,3,11,50,8,20,40,21,68,7
5677,43,3,11,50,8,20,40,21,68,7,65
5678,3,11,50,8,20,40,21,68,7,65,40
5679,11,50,8,20,40,21,68,7,65,40,34
5680,50,8,20,40,21,68,7,65,40,34,3
5681,8,20,40,21,68,7,65,40,34,3,1
5682,20,40,21,68,7,65,40,34,3,1,22
5683,40,21,68,7,65,40,34,3,1,22,0
5684,2,0,2,4,21,2,1,4,3,0,16
5685,0,2,4,21,2,1,4,3,0,16,9
5686,2,4,21,2,1,4,3,0,16,9,4
5687,4,21,2,1,4,3,0,16,9,4,13
5688,21,2,1,4,3,0,16,9,4,13,21
5689,2,1,4,3,0,16,9,4,13,21,9
5690,1,4,3,0,16,9,4,13,21,9,2
5691,4,3,0,16,9,4,13,21,9,2,3
5692,3,0,16,9,4,13,21,9,2,3,16
5693,0,16,9,4,13,21,9,2,3,16,13
5694,16,9,4,13,21,9,2,3,16,13,6
5695,9,4,13,21,9,2,3,16,13,6,1
5696,4,13,21,9,2,3,16,13,6,1,7
5697,13,21,9,2,3,16,13,6,1,7,10
5698,21,9,2,3,16,13,6,1,7,10,4
5699,9,2,3,16,13,6,1,7,10,4,0
5700,2,3,16,13,6,1,7,10,4,0,8
5701,3,16,13,6,1,7,10,4,0,8,23
5702,16,13,6,1,7,10,4,0,8,23,12
5703,13,6,1,7,10,4,0,8,23,12,17
5704,6,1,7,10,4,0,8,23,12,17,7
5705,1,7,10,4,0,8,23,12,17,7,0
5706,7,10,4,0,8,23,12,17,7,0,3
5707,10,4,0,8,23,12,17,7,0,3,11
5708,4,0,8,23,12,17,7,0,3,11,12
5709,0,8,23,12,17,7,0,3,11,12,1
5710,8,23,12,17,7,0,3,11,12,1,6
5711,23,12,17,7,0,3,11,12,1,6,17
5712,12,17,7,0,3,11,12,1,6,17,10
5713,17,7,0,3,11,12,1,6,17,10,1
5714,7,0,3,11,12,1,6,17,10,1,26
5715,0,3,11,12,1,6,17,10,1,26,1
5716,3,11,12,1,6,17,10,1,26,1,1
5717,11,12,1,6,17,10,1,26,1,1,1
5718,12,1,6,17,10,1,26,1,1,1,4
5719,1,6,17,10,1,26,1,1,1,4,0
5720,6,17,10,1,26,1,1,1,4,0,8
5721,0,2,0,1,1,4,2,1,2,1,21
5722,2,0,1,1,4,2,1,2,1,21,3
5723,0,1,1,4,2,1,2,1,21,3,0
5724,1,1,4,2,1,2,1,21,3,0,4
5725,1,4,2,1,2,1,21,3,0,4,0
5726,4,2,1,2,1,21,3,0,4,0,11
5727,2,1,2,1,21,3,0,4,0,11,0
5728,1,2,1,21,3,0,4,0,11,0,1
5729,2,1,21,3,0,4,0,11,0,1,0
5730,1,21,3,0,4,0,11,0,1,0,4
5731,21,3,0,4,0,11,0,1,0,4,1
5732,3,0,4,0,11,0,1,0,4,1,2
5733,0,4,0,11,0,1,0,4,1,2,1
5734,4,0,11,0,1,0,4,1,2,1,23
5735,0,11,0,1,0,4,1,2,1,23,7
5736,11,0,1,0,4,1,2,1,23,7,8
5737,0,1,0,4,1,2,1,23,7,8,17
5738,6,45,15,50,5,43,49,1,10,22,49
5739,45,15,50,5,43,49,1,10,22,49,31
5740,15,50,5,43,49,1,10,22,49,31,74
5741,50,5,43,49,1,10,22,49,31,74,5
5742,5,43,49,1,10,22,49,31,74,5,62
5743,43,49,1,10,22,49,31,74,5,62,17
5744,49,1,10,22,49,31,74,5,62,17,21
5745,1,10,22,49,31,74,5,62,17,21,27
5746,10,22,49,31,74,5,62,17,21,27,45
5747,22,49,31,74,5,62,17,21,27,45,55
5748,49,31,74,5,62,17,21,27,45,55,18
5749,31,74,5,62,17,21,27,45,55,18,48
5750,74,5,62,17,21,27,45,55,18,48,7
5751,5,62,17,21,27,45,55,18,48,7,10
5752,62,17,21,27,45,55,18,48,7,10,20
5753,17,21,27,45,55,18,48,7,10,20,0
5754,21,27,45,55,18,48,7,10,20,0,82
5755,27,45,55,18,48,7,10,20,0,82,51
5756,45,55,18,48,7,10,20,0,82,51,0
5757,55,18,48,7,10,20,0,82,51,0,54
5758,18,48,7,10,20,0,82,51,0,54,46
5759,48,7,10,20,0,82,51,0,54,46,41
5760,7,10,20,0,82,51,0,54,46,41,93
5761,10,20,0,82,51,0,54,46,41,93,0
5762,20,0,82,51,0,54,46,41,93,0,50
5763,0,82,51,0,54,46,41,93,0,50,13
5764,82,51,0,54,46,41,93,0,50,13,84
5765,51,0,54,46,41,93,0,50,13,84,4
5766,0,54,46,41,93,0,50,13,84,4,26
5767,54,46,41,93,0,50,13,84,4,26,12
5768,46,41,93,0,50,13,84,4,26,12,6
5769,41,93,0,50,13,84,4,26,12,6,32
5770,6,3,4,8,14,1,41,4,4,11,3
5771,3,4,8,14,1,41,4,4,11,3,19
5772,4,8,14,1,41,4,4,11,3,19,3
5773,8,14,1,41,4,4,11,3,19,3,17
5774,14,1,41,4,4,11,3,19,3,17,7
5775,1,41,4,4,11,3,19,3,17,7,1
5776,41,4,4,11,3,19,3,17,7,1,6
5777,4,4,11,3,19,3,17,7,1,6,8
5778,4,11,3,19,3,17,7,1,6,8,6
5779,11,3,19,3,17,7,1,6,8,6,7
5780,3,19,3,17,7,1,6,8,6,7,4
5781,19,3,17,7,1,6,8,6,7,4,21
5782,3,17,7,1,6,8,6,7,4,21,6
5783,17,7,1,6,8,6,7,4,21,6,1
5784,7,1,6,8,6,7,4,21,6,1,8
5785,1,6,8,6,7,4,21,6,1,8,8
5786,6,8,6,7,4,21,6,1,8,8,4
5787,8,6,7,4,21,6,1,8,8,4,1
5788,6,7,4,21,6,1,8,8,4,1,1
5789,7,4,21,6,1,8,8,4,1,1,12
5790,4,21,6,1,8,8,4,1,1,12,6
5791,21,6,1,8,8,4,1,1,12,6,11
5792,6,1,8,8,4,1,1,12,6,11,2
5793,1,8,8,4,1,1,12,6,11,2,1
5794,8,8,4,1,1,12,6,11,2,1,23
5795,8,4,1,1,12,6,11,2,1,23,35
5796,4,1,1,12,6,11,2,1,23,35,46
5797,1,1,12,6,11,2,1,23,35,46,1
5798,1,12,6,11,2,1,23,35,46,1,30
5799,12,6,11,2,1,23,35,46,1,30,16
5800,6,11,2,1,23,35,46,1,30,16,9
5801,11,2,1,23,35,46,1,30,16,9,23
5802,2,1,23,35,46,1,30,16,9,23,32
5803,1,23,35,46,1,30,16,9,23,32,31
5804,23,35,46,1,30,16,9,23,32,31,22
5805,0,12,0,1,25,19,21,28,1,4,21
5806,12,0,1,25,19,21,28,1,4,21,9
5807,0,1,25,19,21,28,1,4,21,9,17
5808,1,25,19,21,28,1,4,21,9,17,37
5809,25,19,21,28,1,4,21,9,17,37,4
5810,19,21,28,1,4,21,9,17,37,4,8
5811,21,28,1,4,21,9,17,37,4,8,18
5812,28,1,4,21,9,17,37,4,8,18,32
5813,1,4,21,9,17,37,4,8,18,32,7
5814,4,21,9,17,37,4,8,18,32,7,20
5815,21,9,17,37,4,8,18,32,7,20,8
5816,9,17,37,4,8,18,32,7,20,8,33
5817,17,37,4,8,18,32,7,20,8,33,7
5818,37,4,8,18,32,7,20,8,33,7,10
5819,4,8,18,32,7,20,8,33,7,10,2
5820,8,18,32,7,20,8,33,7,10,2,28
5821,18,32,7,20,8,33,7,10,2,28,25
5822,42,51,93,75,14,0,61,31,1,10,6
5823,51,93,75,14,0,61,31,1,10,6,11
5824,93,75,14,0,61,31,1,10,6,11,34
5825,75,14,0,61,31,1,10,6,11,34,21
5826,14,0,61,31,1,10,6,11,34,21,3
5827,0,61,31,1,10,6,11,34,21,3,10
5828,61,31,1,10,6,11,34,21,3,10,50
5829,31,1,10,6,11,34,21,3,10,50,2
5830,1,10,6,11,34,21,3,10,50,2,16
5831,10,6,11,34,21,3,10,50,2,16,20
5832,6,11,34,21,3,10,50,2,16,20,7
5833,11,34,21,3,10,50,2,16,20,7,38
5834,34,21,3,10,50,2,16,20,7,38,13
5835,21,3,10,50,2,16,20,7,38,13,3
5836,3,10,50,2,16,20,7,38,13,3,37
5837,10,50,2,16,20,7,38,13,3,37,9
5838,50,2,16,20,7,38,13,3,37,9,35
5839,2,16,20,7,38,13,3,37,9,35,58
5840,16,20,7,38,13,3,37,9,35,58,56
5841,20,7,38,13,3,37,9,35,58,56,27
5842,7,38,13,3,37,9,35,58,56,27,11
5843,38,13,3,37,9,35,58,56,27,11,35
5844,13,3,37,9,35,58,56,27,11,35,17
5845,3,37,9,35,58,56,27,11,35,17,32
5846,37,9,35,58,56,27,11,35,17,32,51
5847,9,35,58,56,27,11,35,17,32,51,48
5848,35,58,56,27,11,35,17,32,51,48,50
5849,58,56,27,11,35,17,32,51,48,50,19
5850,56,27,11,35,17,32,51,48,50,19,58
5851,27,11,35,17,32,51,48,50,19,58,18
5852,11,35,17,32,51,48,50,19,58,18,14
5853,35,17,32,51,48,50,19,58,18,14,1
5854,17,32,51,48,50,19,58,18,14,1,19
5855,32,51,48,50,19,58,18,14,1,19,11
5856,51,48,50,19,58,18,14,1,19,11,25
5857,48,50,19,58,18,14,1,19,11,25,21
5858,50,19,58,18,14,1,19,11,25,21,4
